time,x,y
1660158570.9973865,-1.3350359201431274,3.282867431640625
1660158571.0046527,-1.3308148384094238,3.2796835899353027
1660158571.0121455,-1.3296648263931274,3.278895378112793
1660158571.019469,-1.3263039588928223,3.2762155532836914
1660158571.0264816,-1.3255205154418945,3.2756032943725586
1660158571.033434,-1.3248175382614136,3.27502703666687
1660158571.0395796,-1.3240464925765991,3.2745654582977295
1660158571.046227,-1.32297945022583,3.273975133895874
1660158571.052133,-1.322261929512024,3.273491382598877
1660158571.0584934,-1.3214776515960693,3.272948980331421
1660158571.0650403,-1.3207383155822754,3.2723443508148193
1660158571.071435,-1.3199342489242554,3.2718117237091064
1660158571.0779376,-1.3191694021224976,3.271296977996826
1660158571.0864828,-1.3184804916381836,3.270787239074707
1660158571.0965247,-1.317983627319336,3.2702550888061523
1660158571.1028733,-1.3176794052124023,3.269655704498291
1660158571.1092558,-1.3175607919692993,3.26904034614563
1660158571.116033,-1.3174406290054321,3.268598794937134
1660158571.126427,-1.3176032304763794,3.268057107925415
1660158571.1364572,-1.317867398262024,3.2675323486328125
1660158571.1462839,-1.3182052373886108,3.267054796218872
1660158571.1526196,-1.318603515625,3.266554117202759
1660158571.1590157,-1.3191277980804443,3.266007661819458
1660158571.1657681,-1.3196989297866821,3.2653262615203857
1660158571.1758773,-1.320294976234436,3.2645442485809326
1660158571.1860843,-1.3209341764450073,3.2637228965759277
1660158571.196716,-1.3216826915740967,3.26283860206604
1660158571.2032104,-1.3223482370376587,3.2618424892425537
1660158571.2097743,-1.3231749534606934,3.2608590126037598
1660158571.2164884,-1.3241312503814697,3.2598490715026855
1660158571.2272518,-1.3250832557678223,3.2587954998016357
1660158571.2367656,-1.3262115716934204,3.2578961849212646
1660158571.2477105,-1.3271540403366089,3.256948232650757
1660158571.2529547,-1.3282318115234375,3.2560722827911377
1660158571.2567463,-1.3293651342391968,3.2550971508026123
1660158571.2656968,-1.3308619260787964,3.254556894302368
1660158571.2767608,-1.3317822217941284,3.253734827041626
1660158571.2864058,-1.3327093124389648,3.252819299697876
1660158571.2970488,-1.3336867094039917,3.2519290447235107
1660158571.304368,-1.3346532583236694,3.251023769378662
1660158571.3112082,-1.335707187652588,3.2500336170196533
1660158571.317732,-1.336805820465088,3.2489800453186035
1660158571.3260715,-1.3380231857299805,3.2477188110351562
1660158571.3368053,-1.3393679857254028,3.2463059425354004
1660158571.3466952,-1.3406336307525635,3.244662046432495
1660158571.3534086,-1.3420851230621338,3.243028163909912
1660158571.3599927,-1.3433715105056763,3.2413716316223145
1660158571.367251,-1.3446935415267944,3.2395286560058594
1660158571.3762445,-1.3460992574691772,3.2377264499664307
1660158571.3861914,-1.347465991973877,3.235743761062622
1660158571.3965852,-1.3490664958953857,3.2337849140167236
1660158571.402993,-1.3505440950393677,3.231605291366577
1660158571.4100363,-1.3521615266799927,3.2294158935546875
1660158571.4167998,-1.3537302017211914,3.2271568775177
1660158571.4264157,-1.355393648147583,3.224839448928833
1660158571.4356098,-1.3573720455169678,3.222670078277588
1660158571.4446836,-1.3589659929275513,3.2203071117401123
1660158571.4481752,-1.3605124950408936,3.2180349826812744
1660158571.4652772,-1.3620494604110718,3.2156450748443604
1660158571.4704318,-1.363504409790039,3.213270664215088
1660158571.4753294,-1.3650137186050415,3.2109169960021973
1660158571.4834578,-1.366473913192749,3.208522081375122
1660158571.4933414,-1.3679935932159424,3.2061872482299805
1660158571.4969568,-1.3695162534713745,3.2037391662597656
1660158571.503863,-1.3709990978240967,3.2013087272644043
1660158571.51385,-1.372502326965332,3.198840856552124
1660158571.523283,-1.3737143278121948,3.1962437629699707
1660158571.533717,-1.3751976490020752,3.1937637329101562
1660158571.5438566,-1.3767203092575073,3.191277027130127
1660158571.5477147,-1.3781263828277588,3.188840866088867
1660158571.5561893,-1.3794924020767212,3.186342239379883
1660158571.566681,-1.380846619606018,3.1838860511779785
1660158571.5759106,-1.3820836544036865,3.1814346313476562
1660158571.5846896,-1.3833609819412231,3.178976535797119
1660158571.5935512,-1.384461760520935,3.1766557693481445
1660158571.5970929,-1.3855443000793457,3.174211025238037
1660158571.605514,-1.3865456581115723,3.171931266784668
1660158571.614642,-1.3876616954803467,3.1695048809051514
1660158571.6234512,-1.3885623216629028,3.167172908782959
1660158571.633471,-1.3893922567367554,3.1648237705230713
1660158571.6433957,-1.390226125717163,3.1625313758850098
1660158571.6471648,-1.3910737037658691,3.1600379943847656
1660158571.6559935,-1.3917609453201294,3.1578378677368164
1660158571.6664996,-1.392340898513794,3.155482292175293
