time,x,y
1660249031.0964508,-1.5759273767471313,3.3824474811553955
1660249031.0988536,-1.5753793716430664,3.3828623294830322
1660249031.1017196,-1.5750552415847778,3.3828940391540527
1660249031.104099,-1.5749080181121826,3.382962226867676
1660249031.1079242,-1.5745564699172974,3.3829379081726074
1660249031.1105168,-1.5744234323501587,3.3829362392425537
1660249031.1661794,-1.5742729902267456,3.382902145385742
1660249031.1739535,-1.5735713243484497,3.382600784301758
1660249031.1832883,-1.5736466646194458,3.3825836181640625
1660249031.1913745,-1.5736398696899414,3.3824679851531982
1660249031.1997952,-1.5733811855316162,3.3822872638702393
1660249031.2082105,-1.5732871294021606,3.382153272628784
1660249031.2168798,-1.5733002424240112,3.382004499435425
1660249031.2251866,-1.5733455419540405,3.381864309310913
1660249031.234168,-1.5731514692306519,3.3816170692443848
1660249031.242474,-1.5728830099105835,3.381349802017212
1660249031.2492552,-1.5727055072784424,3.3811185359954834
1660249031.255005,-1.5722967386245728,3.380824565887451
1660249031.2592366,-1.5718845129013062,3.3805227279663086
1660249031.2634172,-1.571880578994751,3.3803415298461914
1660249031.2670484,-1.571734070777893,3.380157232284546
1660249031.2711096,-1.5719122886657715,3.380049467086792
1660249031.2742648,-1.5719330310821533,3.3798186779022217
1660249031.2815957,-1.5717564821243286,3.3795018196105957
1660249031.2912743,-1.5715824365615845,3.37921404838562
1660249031.3030741,-1.5711476802825928,3.3787941932678223
1660249031.3110802,-1.570878505706787,3.3784782886505127
1660249031.3212523,-1.5701794624328613,3.3779547214508057
1660249031.3241212,-1.5699050426483154,3.3775582313537598
1660249031.332033,-1.5695216655731201,3.3770644664764404
1660249031.341116,-1.5694389343261719,3.3766672611236572
1660249031.3528078,-1.5691094398498535,3.3760018348693848
1660249031.3610845,-1.568434238433838,3.37520170211792
1660249031.3644776,-1.5676653385162354,3.3743538856506348
1660249031.3708382,-1.567125916481018,3.373600482940674
1660249031.383676,-1.5663702487945557,3.372619867324829
1660249031.3912427,-1.565469741821289,3.371553897857666
1660249031.4058475,-1.5651849508285522,3.370532274246216
1660249031.4167755,-1.5642133951187134,3.3691773414611816
1660249031.4257057,-1.5640910863876343,3.3680052757263184
1660249031.4360375,-1.563226580619812,3.3664915561676025
1660249031.446354,-1.562343955039978,3.3649840354919434
1660249031.455608,-1.5624184608459473,3.363762617111206
1660249031.4647796,-1.5613802671432495,3.362116813659668
1660249031.4715006,-1.560866117477417,3.360474109649658
1660249031.4779792,-1.5611871480941772,3.3590376377105713
1660249031.482322,-1.560370922088623,3.3573904037475586
1660249031.4853022,-1.5600016117095947,3.3557608127593994
1660249031.4899879,-1.5600591897964478,3.3541667461395264
1660249031.5000274,-1.55902898311615,3.3522183895111084
1660249031.5120616,-1.5589990615844727,3.350677967071533
1660249031.5160148,-1.5578426122665405,3.348531484603882
1660249031.5224714,-1.5576553344726562,3.346592664718628
1660249031.533661,-1.5569548606872559,3.344640016555786
1660249031.5413709,-1.5564610958099365,3.342313289642334
1660249031.5572307,-1.555755376815796,3.3399951457977295
1660249031.5675352,-1.5549219846725464,3.3376646041870117
1660249031.576255,-1.5538567304611206,3.334713935852051
1660249031.5860608,-1.553442120552063,3.332355260848999
1660249031.595096,-1.5527006387710571,3.329374074935913
1660249031.6035767,-1.5512244701385498,3.3263697624206543
1660249031.6084404,-1.5513920783996582,3.3237204551696777
1660249031.6114779,-1.5499956607818604,3.3203954696655273
1660249031.6213152,-1.5485150814056396,3.3167948722839355
1660249031.6243033,-1.5476192235946655,3.3135986328125
1660249031.6335492,-1.5466793775558472,3.309978485107422
1660249031.641328,-1.5456211566925049,3.3064687252044678
1660249031.6576357,-1.544156551361084,3.3026065826416016
1660249031.667207,-1.5436515808105469,3.298926830291748
1660249031.6757784,-1.5426130294799805,3.2952096462249756
1660249031.6845272,-1.5418164730072021,3.2912113666534424
1660249031.6940315,-1.5409705638885498,3.2872679233551025
1660249031.7031174,-1.5391185283660889,3.2829370498657227
1660249031.7116032,-1.5380897521972656,3.2788000106811523
1660249031.7206402,-1.536475658416748,3.2744452953338623
1660249031.7255435,-1.5346871614456177,3.270052194595337
1660249031.7283542,-1.5338926315307617,3.2658498287200928
1660249031.7326438,-1.5318704843521118,3.26145076751709
1660249031.7413893,-1.5295720100402832,3.2568624019622803
1660249031.7563648,-1.529036283493042,3.252913236618042
1660249031.7668402,-1.5265673398971558,3.2484285831451416
1660249031.7751684,-1.5249996185302734,3.244098663330078
1660249031.7842412,-1.522809386253357,3.2396726608276367
1660249031.7935324,-1.5201969146728516,3.23511004447937
1660249031.8034763,-1.5182193517684937,3.2307114601135254
1660249031.8122134,-1.5149915218353271,3.225904941558838
1660249031.822435,-1.5121970176696777,3.221177577972412
1660249031.8291714,-1.5096584558486938,3.2165794372558594
1660249031.8337338,-1.5064655542373657,3.211782455444336
1660249031.8384898,-1.5043123960494995,3.2071757316589355
1660249031.8716059,-1.4888321161270142,3.1817657947540283
1660249031.8880596,-1.4858351945877075,3.176532745361328
1660249031.8965113,-1.4829455614089966,3.1712613105773926
1660249031.9067025,-1.4798308610916138,3.165677547454834
1660249031.9168143,-1.4767106771469116,3.160146951675415
1660249031.9263294,-1.4738689661026,3.1545071601867676
1660249031.9335828,-1.47041654586792,3.1483895778656006
1660249031.9387064,-1.4673386812210083,3.1425461769104004
1660249031.9423559,-1.4646838903427124,3.1367785930633545
1660249031.9530883,-1.4613696336746216,3.130657196044922
1660249031.9612443,-1.4580802917480469,3.1245572566986084
1660249031.9661338,-1.4553159475326538,3.1185123920440674
1660249031.9707363,-1.4525774717330933,3.1124932765960693
1660249031.9832535,-1.4491918087005615,3.1061697006225586
1660249031.991034,-1.4464393854141235,3.099950075149536
1660249032.0063398,-1.4438363313674927,3.0938432216644287
1660249032.0160851,-1.4408295154571533,3.0877976417541504
1660249032.0221272,-1.4382458925247192,3.081648826599121
1660249032.0344913,-1.4356367588043213,3.0753767490386963
1660249032.0387528,-1.4325755834579468,3.0691139698028564
1660249032.0423193,-1.430326223373413,3.062993288040161
1660249032.052311,-1.4274659156799316,3.0565381050109863
1660249032.0640872,-1.4248976707458496,3.050212860107422
1660249032.068676,-1.422751545906067,3.04392409324646
1660249032.0722709,-1.4197975397109985,3.037273406982422
