time,x,y
1660248855.0463665,-1.5382723808288574,3.4927449226379395
1660248855.1245475,-1.5419725179672241,3.487856864929199
1660248855.756344,-1.4796462059020996,3.430856704711914
1660248855.7644653,-1.473223328590393,3.4211838245391846
1660248855.7746363,-1.4708863496780396,3.417823076248169
1660248855.7830846,-1.466569423675537,3.411053419113159
1660248855.7925894,-1.4643158912658691,3.407337188720703
1660248855.8016446,-1.462015151977539,3.40378999710083
1660248855.8114371,-1.4597007036209106,3.400284767150879
1660248855.8143995,-1.4575653076171875,3.3963162899017334
1660248855.8183243,-1.455386757850647,3.39225435256958
1660248855.823093,-1.4529343843460083,3.388241767883301
1660248855.8258874,-1.4506224393844604,3.384195327758789
1660248855.8284545,-1.4481207132339478,3.3799428939819336
1660248855.8318882,-1.4457646608352661,3.375486135482788
1660248855.8343,-1.4432215690612793,3.37099027633667
1660248855.8384426,-1.4406830072402954,3.3664705753326416
1660248855.841056,-1.4380356073379517,3.3618719577789307
1660248855.8435328,-1.435326099395752,3.3570775985717773
1660248855.8469563,-1.4325474500656128,3.3523077964782715
1660248855.850529,-1.429707407951355,3.347438097000122
1660248855.854922,-1.426762342453003,3.3424668312072754
1660248855.860906,-1.423774242401123,3.3372793197631836
1660248855.8726413,-1.420696496963501,3.3319854736328125
1660248855.881688,-1.417577862739563,3.326557159423828
1660248855.8911998,-1.414368748664856,3.321049213409424
1660248855.900984,-1.4110314846038818,3.3154819011688232
1660248855.9053414,-1.4076319932937622,3.309621572494507
1660248855.9109995,-1.4043275117874146,3.3037586212158203
1660248855.9225523,-1.400944471359253,3.297757863998413
1660248855.9318018,-1.3973809480667114,3.2915148735046387
1660248855.9411519,-1.3937766551971436,3.2852299213409424
1660248855.9511304,-1.3903496265411377,3.278925895690918
1660248855.9611075,-1.3867552280426025,3.272425889968872
1660248855.9645348,-1.3833050727844238,3.265800952911377
1660248855.9724576,-1.3797866106033325,3.2592239379882812
1660248855.9818587,-1.3762898445129395,3.2524852752685547
1660248855.9911592,-1.3727974891662598,3.2456307411193848
1660248856.001113,-1.3693162202835083,3.2388417720794678
1660248856.0114403,-1.3657914400100708,3.2317817211151123
1660248856.0148063,-1.3622801303863525,3.2248733043670654
1660248856.0227604,-1.3587381839752197,3.2176663875579834
1660248856.0323424,-1.3552172183990479,3.2106688022613525
1660248856.0411115,-1.3517165184020996,3.203474283218384
1660248856.0509267,-1.3481847047805786,3.196295976638794
1660248856.0610478,-1.3446866273880005,3.189119577407837
1660248856.0726836,-1.3411842584609985,3.181762456893921
1660248856.0754683,-1.337807059288025,3.1746253967285156
1660248856.0817106,-1.334312081336975,3.167224884033203
1660248856.0911307,-1.3309621810913086,3.160026788711548
1660248856.1011403,-1.3275188207626343,3.152562141418457
1660248856.1056674,-1.3242158889770508,3.145385980606079
1660248856.1109176,-1.3209346532821655,3.138056755065918
1660248856.1227674,-1.3175992965698242,3.1309549808502197
1660248856.132114,-1.3142269849777222,3.1236572265625
1660248856.1432369,-1.3108999729156494,3.1166367530822754
1660248856.1520894,-1.3075206279754639,3.1093719005584717
1660248856.1619427,-1.304196834564209,3.1023294925689697
1660248856.165641,-1.3006914854049683,3.0953257083892822
1660248856.173882,-1.2971643209457397,3.088291883468628
1660248856.1817822,-1.2936595678329468,3.081449270248413
1660248856.190954,-1.2901591062545776,3.074420690536499
1660248856.207387,-1.2867252826690674,3.0677103996276855
1660248856.216172,-1.2832951545715332,3.0608155727386475
1660248856.2257342,-1.279905915260315,3.054144859313965
1660248856.2347088,-1.2763705253601074,3.0476179122924805
1660248856.2444954,-1.2729424238204956,3.0405614376068115
1660248856.2524145,-1.2693989276885986,3.033869504928589
1660248856.2585456,-1.2658822536468506,3.027012348175049
1660248856.2616599,-1.2622747421264648,3.0202796459198
1660248856.265367,-1.258537769317627,3.01336932182312
1660248856.272489,-1.2548375129699707,3.006530284881592
1660248856.281609,-1.251098871231079,2.999530553817749
1660248856.2913697,-1.2473912239074707,2.9926705360412598
1660248856.3010893,-1.243667721748352,2.9856860637664795
1660248856.3112442,-1.2400398254394531,2.978883743286133
1660248856.3147001,-1.236558437347412,2.972066640853882
1660248856.32256,-1.2329682111740112,2.965379238128662
1660248856.3318315,-1.2295457124710083,2.958646774291992
1660248856.3409348,-1.2261930704116821,2.9520468711853027
1660248856.3510177,-1.2227001190185547,2.945469856262207
1660248856.3557317,-1.2194111347198486,2.938943862915039
1660248856.360806,-1.2159888744354248,2.932523488998413
1660248856.3725772,-1.21267831325531,2.9260306358337402
1660248856.3819227,-1.2092851400375366,2.9197659492492676
1660248856.3928158,-1.2058340311050415,2.9132916927337646
1660248856.4043941,-1.2023987770080566,2.9070076942443848
1660248856.4139805,-1.1988694667816162,2.9007408618927
1660248856.419213,-1.1952600479125977,2.894392967224121
1660248856.4257197,-1.1916393041610718,2.888495683670044
1660248856.4340923,-1.1881128549575806,2.881944417953491
1660248856.4438324,-1.1845186948776245,2.8758373260498047
1660248856.454504,-1.1809138059616089,2.8695335388183594
1660248856.4634771,-1.1772974729537964,2.8632962703704834
1660248856.4686463,-1.17375910282135,2.8570940494537354
1660248856.474888,-1.1700350046157837,2.8507728576660156
1660248856.4839568,-1.1663340330123901,2.844569444656372
1660248856.4938312,-1.1625897884368896,2.838191032409668
1660248856.503823,-1.1587834358215332,2.831984281539917
1660248856.5136738,-1.1549540758132935,2.8256351947784424
1660248856.5191693,-1.1509239673614502,2.8193984031677246
1660248856.5253057,-1.1468647718429565,2.8131930828094482
1660248856.533923,-1.1427961587905884,2.806825637817383
1660248856.5435584,-1.1386654376983643,2.800483226776123
1660248856.5537322,-1.1344441175460815,2.7941863536834717
1660248856.5594816,-1.1300570964813232,2.7880735397338867
1660248856.5650516,-1.1257368326187134,2.7814433574676514
1660248856.5743618,-1.121193766593933,2.775085926055908
1660248856.5839076,-1.1167583465576172,2.768759250640869
1660248856.5935845,-1.1121731996536255,2.7623326778411865
1660248856.6035233,-1.1074968576431274,2.7560014724731445
1660248856.6136448,-1.1027315855026245,2.749640464782715
1660248856.6189275,-1.0981265306472778,2.7432503700256348
1660248856.6251826,-1.0932921171188354,2.736798048019409
1660248856.6343088,-1.088355541229248,2.730294704437256
1660248856.6437454,-1.083510160446167,2.7238504886627197
1660248856.6544108,-1.0784351825714111,2.717287540435791
1660248856.6601803,-1.0733222961425781,2.71079421043396
1660248856.6657765,-1.0680515766143799,2.7043957710266113
1660248856.6741927,-1.0628958940505981,2.697601318359375
1660248856.6837177,-1.05754554271698,2.6909730434417725
1660248856.6934721,-1.052169919013977,2.6843929290771484
1660248856.7031367,-1.0466185808181763,2.677736759185791
1660248856.7078652,-1.0410187244415283,2.670997142791748
1660248856.7106156,-1.0354222059249878,2.6641042232513428
1660248856.7228413,-1.0297021865844727,2.6574299335479736
1660248856.7319539,-1.0239529609680176,2.650388240814209
1660248856.7410522,-1.0179510116577148,2.643357753753662
1660248856.7510495,-1.0120500326156616,2.6366233825683594
1660248856.7610836,-1.0060418844223022,2.6292080879211426
1660248856.764659,-0.999936044216156,2.622127056121826
1660248856.772579,-0.9941527843475342,2.615091323852539
1660248856.781777,-0.9879892468452454,2.607769727706909
1660248856.790966,-0.9822357892990112,2.6005852222442627
1660248856.8070266,-0.9765339493751526,2.5934605598449707
1660248856.815114,-0.9710043668746948,2.5861544609069824
1660248856.8270576,-0.9653729796409607,2.5788941383361816
1660248856.8357053,-0.9602906107902527,2.5717196464538574
1660248856.8448753,-0.9548372626304626,2.5643551349639893
1660248856.8534117,-0.9497048258781433,2.5569655895233154
1660248856.862302,-0.9446977376937866,2.5495104789733887
1660248856.871178,-0.9394326210021973,2.5422167778015137
1660248856.8771286,-0.9347662925720215,2.5346009731292725
1660248856.8823235,-0.9299660325050354,2.5270068645477295
1660248856.8877032,-0.9251273274421692,2.519306182861328
1660248856.8911664,-0.9205906987190247,2.511582136154175
1660248856.9014766,-0.9160967469215393,2.503782033920288
1660248856.9112298,-0.9116771817207336,2.495966672897339
1660248856.9148781,-0.9072755575180054,2.4880459308624268
1660248856.9226332,-0.9029378294944763,2.480128765106201
1660248856.9318376,-0.898758590221405,2.4721882343292236
1660248856.941147,-0.8945274949073792,2.4642465114593506
1660248856.9571145,-0.8903636336326599,2.4563567638397217
1660248856.965561,-0.8861101865768433,2.4484686851501465
1660248856.974979,-0.8818261623382568,2.4405405521392822
1660248856.9834242,-0.8776209354400635,2.4326767921447754
1660248856.9917362,-0.8734938502311707,2.4247539043426514
1660248856.996376,-0.8694894313812256,2.416916608810425
1660248857.0019898,-0.8656172156333923,2.408961057662964
1660248857.0110614,-0.8617677092552185,2.4011149406433105
1660248857.0148852,-0.8580322861671448,2.39320707321167
1660248857.0226321,-0.8542681932449341,2.3854684829711914
1660248857.0316856,-0.8505751490592957,2.377706289291382
1660248857.0409696,-0.8468517661094666,2.369981050491333
1660248857.0577419,-0.843106746673584,2.3625285625457764
1660248857.0629973,-0.8393583297729492,2.355067729949951
1660248857.0667717,-0.8356682658195496,2.3477118015289307
1660248857.0727177,-0.8318615555763245,2.3402483463287354
1660248857.081701,-0.8280839920043945,2.3328158855438232
1660248857.091051,-0.8243391513824463,2.3254857063293457
1660248857.101251,-0.8204728960990906,2.3181087970733643
1660248857.1111612,-0.8166822791099548,2.3107964992523193
1660248857.1146274,-0.8127520680427551,2.3034493923187256
1660248857.122416,-0.8087774515151978,2.2961313724517822
1660248857.1317422,-0.8047256469726562,2.2887487411499023
1660248857.1412516,-0.8006606698036194,2.281312942504883
1660248857.151222,-0.7964977025985718,2.2738025188446045
1660248857.160986,-0.792364239692688,2.266292095184326
1660248857.1644216,-0.7881877422332764,2.2587413787841797
1660248857.1725044,-0.7839822173118591,2.2510998249053955
