time,x,y
1660248652.025282,-1.1546999216079712,3.4875738620758057
1660248652.046711,-1.1547212600708008,3.4883878231048584
1660248652.0564027,-1.1547011137008667,3.489041328430176
1660248652.0760114,-1.154653549194336,3.4894919395446777
1660248652.2558408,-1.1565415859222412,3.4923555850982666
1660248652.2635505,-1.1575909852981567,3.4932103157043457
1660248652.2771375,-1.160094976425171,3.4961955547332764
1660248653.0068266,-1.1147831678390503,3.5048580169677734
1660248653.0237987,-1.1092857122421265,3.500821113586426
1660248653.0373325,-1.108014702796936,3.499882698059082
1660248653.0476394,-1.1066044569015503,3.4989588260650635
1660248653.0562708,-1.1052517890930176,3.4977877140045166
1660248653.0657332,-1.1039774417877197,3.4965531826019287
1660248653.0730271,-1.1022875308990479,3.4948277473449707
1660248653.077672,-1.1013227701187134,3.4938855171203613
1660248653.0842373,-1.100002408027649,3.4924497604370117
1660248653.091404,-1.0983526706695557,3.4904818534851074
1660248653.0951526,-1.097395896911621,3.489431381225586
1660248653.110917,-1.095996379852295,3.4876890182495117
1660248653.1150494,-1.094365119934082,3.485409736633301
1660248653.1212368,-1.092940330505371,3.4835493564605713
1660248653.1336472,-1.091744065284729,3.48183536529541
1660248653.142185,-1.0904289484024048,3.4798474311828613
1660248653.1450534,-1.0884554386138916,3.4771201610565186
1660248653.161856,-1.0870908498764038,3.47530460357666
1660248653.1668658,-1.0849225521087646,3.4721839427948
1660248653.1712427,-1.0833461284637451,3.470161199569702
1660248653.1833134,-1.0811125040054321,3.4671432971954346
1660248653.1925476,-1.0788042545318604,3.4641356468200684
1660248653.1959565,-1.0768159627914429,3.4615254402160645
1660248653.2009928,-1.074858546257019,3.459104061126709
1660248653.2109168,-1.07253897190094,3.4560256004333496
1660248653.221072,-1.0701632499694824,3.4528627395629883
1660248653.2333605,-1.0676065683364868,3.4495439529418945
1660248653.2421832,-1.0648627281188965,3.4456653594970703
1660248653.2452054,-1.0622849464416504,3.4421675205230713
1660248653.2509892,-1.06019127368927,3.4389488697052
1660248653.2611825,-1.0576694011688232,3.4352011680603027
1660248653.2727141,-1.0550734996795654,3.431514263153076
1660248653.2860997,-1.0523632764816284,3.4271678924560547
1660248653.2955968,-1.0497037172317505,3.4228413105010986
1660248653.3034794,-1.047298550605774,3.4189815521240234
1660248653.310056,-1.0449261665344238,3.414759635925293
1660248653.3185637,-1.0428335666656494,3.411025285720825
1660248653.3251743,-1.0404918193817139,3.4068970680236816
1660248653.3367217,-1.0379189252853394,3.4021284580230713
1660248653.3452184,-1.0354822874069214,3.397775173187256
1660248653.3534658,-1.0331522226333618,3.393240451812744
1660248653.3582025,-1.0304633378982544,3.388284683227539
1660248653.3638546,-1.027476191520691,3.3824658393859863
1660248653.3721535,-1.0248210430145264,3.376983880996704
1660248653.383503,-1.0221753120422363,3.3720128536224365
1660248653.3922758,-1.0193767547607422,3.366884708404541
1660248653.4063306,-1.0166348218917847,3.362074136734009
1660248653.4154255,-1.0140053033828735,3.357459783554077
1660248653.4236019,-1.0112239122390747,3.352527618408203
1660248653.4295335,-1.0081772804260254,3.3470966815948486
1660248653.435447,-1.004727840423584,3.3404810428619385
1660248653.4410844,-1.0016322135925293,3.335890054702759
1660248653.4447443,-0.9986472129821777,3.3310978412628174
1660248653.4510918,-0.9952044486999512,3.3256943225860596
1660248653.4607906,-0.9916625022888184,3.320343017578125
1660248653.4709718,-0.9882013201713562,3.3149430751800537
1660248653.4874418,-0.9847453236579895,3.3095951080322266
1660248653.497349,-0.9812828898429871,3.3042664527893066
1660248653.5063717,-0.9778231978416443,3.298961877822876
1660248653.515776,-0.9743356108665466,3.2937233448028564
1660248653.5246532,-0.9708521366119385,3.288454532623291
1660248653.5349097,-0.9674615263938904,3.2832212448120117
1660248653.5434165,-0.9638015627861023,3.2774012088775635
1660248653.5536542,-0.9603383541107178,3.2720749378204346
1660248653.559504,-0.9567969441413879,3.2659878730773926
1660248653.566353,-0.9537045359611511,3.261307716369629
1660248653.5703402,-0.9506325125694275,3.2560267448425293
1660248653.573161,-0.9477944374084473,3.2514333724975586
1660248653.5832696,-0.944450318813324,3.245476007461548
1660248653.592051,-0.9417023658752441,3.2404823303222656
1660248653.5952158,-0.938880980014801,3.235281467437744
1660248653.6012526,-0.936407744884491,3.2308120727539062
1660248653.611162,-0.9340108633041382,3.2264161109924316
1660248653.6211317,-0.9319760203361511,3.222881555557251
