time,x,y
1660248821.1707983,-1.4571784734725952,3.5219390392303467
1660248821.1803207,-1.4572762250900269,3.5220537185668945
1660248821.1906636,-1.4573018550872803,3.522160530090332
1660248821.201837,-1.4581621885299683,3.522846221923828
1660248821.205197,-1.4575519561767578,3.5224359035491943
1660248821.211899,-1.457521915435791,3.5225090980529785
1660248821.2243767,-1.4579969644546509,3.5230231285095215
1660248821.233275,-1.4580751657485962,3.5230960845947266
1660248821.2430046,-1.4581700563430786,3.523252010345459
1660248821.254003,-1.4583258628845215,3.523373603820801
1660248821.2585182,-1.458297848701477,3.5234498977661133
1660248821.2634125,-1.4582916498184204,3.5234756469726562
1660248821.2737203,-1.4585819244384766,3.523700475692749
1660248821.2826672,-1.4587187767028809,3.523797035217285
1660248821.292503,-1.4587589502334595,3.5238819122314453
1660248821.3033695,-1.4587795734405518,3.523876667022705
1660248821.3079605,-1.4588650465011597,3.524019241333008
1660248821.3122218,-1.4590734243392944,3.5242013931274414
1660248821.3239443,-1.4592292308807373,3.5242574214935303
1660248821.332669,-1.459138035774231,3.5242223739624023
1660248821.3423047,-1.4591323137283325,3.524280548095703
1660248821.3538215,-1.4591939449310303,3.5243325233459473
1660248821.358388,-1.459396481513977,3.5244758129119873
1660248821.3628852,-1.4595097303390503,3.5246150493621826
1660248821.3743565,-1.459505558013916,3.524664878845215
1660248821.3831322,-1.4596843719482422,3.524799108505249
1660248821.392761,-1.4597632884979248,3.524834156036377
1660248821.4040992,-1.459855556488037,3.5249311923980713
1660248821.4086645,-1.4599806070327759,3.5250632762908936
1660248821.413489,-1.460196852684021,3.5251448154449463
1660248821.4238293,-1.4602433443069458,3.525164842605591
1660248821.433097,-1.4603580236434937,3.5252463817596436
1660248821.4427073,-1.4603992700576782,3.5252506732940674
1660248821.4537504,-1.460602045059204,3.525327682495117
1660248821.458512,-1.460630178451538,3.525336503982544
1660248821.4633608,-1.4606575965881348,3.525353193283081
1660248821.47379,-1.4608943462371826,3.525477409362793
1660248821.4830868,-1.4609118700027466,3.5254719257354736
1660248821.4927592,-1.4609915018081665,3.5254721641540527
1660248821.503745,-1.4610294103622437,3.5255210399627686
1660248821.5076804,-1.4611347913742065,3.5255074501037598
1660248821.5107446,-1.461309790611267,3.525571584701538
1660248821.5223756,-1.4614155292510986,3.52557110786438
1660248821.53632,-1.4614359140396118,3.5255351066589355
1660248821.5469077,-1.4614710807800293,3.525420904159546
1660248821.5575478,-1.4615780115127563,3.525395154953003
1660248821.5666237,-1.461637258529663,3.5253701210021973
1660248821.5760784,-1.4616913795471191,3.52526593208313
1660248821.584614,-1.4617327451705933,3.52523136138916
1660248821.594288,-1.4618932008743286,3.525197982788086
1660248821.603029,-1.4619919061660767,3.5252163410186768
1660248821.6119816,-1.4620449542999268,3.525228500366211
1660248821.61855,-1.4622889757156372,3.5252904891967773
1660248821.6242073,-1.4623044729232788,3.5253164768218994
1660248821.6276553,-1.4624181985855103,3.5253844261169434
1660248821.6317356,-1.4626474380493164,3.5254478454589844
1660248821.6411402,-1.4627498388290405,3.525510787963867
1660248821.651845,-1.4628418684005737,3.5256009101867676
1660248821.655777,-1.4629392623901367,3.5256710052490234
1660248821.6613612,-1.4631917476654053,3.525815010070801
1660248821.672555,-1.4634203910827637,3.525939702987671
1660248821.681514,-1.46341073513031,3.525963306427002
1660248821.6910524,-1.4636378288269043,3.5260860919952393
1660248821.7002175,-1.463560700416565,3.5261552333831787
1660248821.7023728,-1.4630603790283203,3.5256690979003906
1660248821.7106113,-1.4632718563079834,3.52573823928833
1660248821.7206101,-1.4641231298446655,3.526444911956787
1660248821.73087,-1.4640787839889526,3.5265181064605713
1660248821.7420194,-1.4633797407150269,3.5259909629821777
1660248821.7578013,-1.4634119272232056,3.5260775089263916
1660248821.766928,-1.4633862972259521,3.526209592819214
1660248821.776206,-1.4633692502975464,3.5262696743011475
1660248821.7860205,-1.463305950164795,3.526283025741577
1660248821.7953649,-1.463941216468811,3.526815176010132
1660248821.8049393,-1.4638992547988892,3.5268137454986572
1660248821.8100982,-1.4636904001235962,3.5267884731292725
1660248821.814952,-1.4635988473892212,3.5267481803894043
1660248821.818739,-1.4636809825897217,3.526801347732544
1660248821.822996,-1.4636095762252808,3.5267651081085205
1660248821.8368018,-1.4636412858963013,3.5267996788024902
1660248821.8467302,-1.4635114669799805,3.5267555713653564
1660248821.858,-1.463673710823059,3.526812791824341
1660248821.8671832,-1.463596224784851,3.526763916015625
1660248821.876428,-1.463594675064087,3.526740312576294
1660248821.885037,-1.4636164903640747,3.5267488956451416
1660248821.894046,-1.4637268781661987,3.526736259460449
1660248821.9034207,-1.463741660118103,3.5267069339752197
1660248821.9110162,-1.4637349843978882,3.5266408920288086
1660248821.9164367,-1.4638493061065674,3.526620626449585
1660248821.9213548,-1.4638293981552124,3.526580810546875
1660248821.9243932,-1.4639345407485962,3.526521921157837
1660248821.9314854,-1.4640086889266968,3.5265305042266846
1660248821.9412162,-1.4641242027282715,3.5264711380004883
1660248821.9519765,-1.4641586542129517,3.526439666748047
1660248821.9556506,-1.4642696380615234,3.5264384746551514
1660248821.9618025,-1.4642908573150635,3.526435613632202
1660248821.9722185,-1.4643577337265015,3.526474714279175
1660248821.9812708,-1.4643498659133911,3.5264599323272705
1660248821.9922314,-1.4643009901046753,3.526526689529419
1660248822.0033293,-1.4641597270965576,3.5264976024627686
