time,x,y
1660249082.635875,-1.6326028108596802,3.4338607788085938
1660249082.64602,-1.6327422857284546,3.4338223934173584
1660249082.6553555,-1.632767915725708,3.4337844848632812
1660249082.6668067,-1.6325751543045044,3.4336888790130615
1660249082.6770961,-1.6324663162231445,3.4336555004119873
1660249082.6850598,-1.6322994232177734,3.433645009994507
1660249082.6901784,-1.6322799921035767,3.433725595474243
1660249082.694511,-1.6321510076522827,3.4337520599365234
1660249082.7036207,-1.632163643836975,3.433824062347412
1660249082.7118707,-1.6319844722747803,3.4339020252227783
1660249082.7219846,-1.6317088603973389,3.4339098930358887
1660249082.725671,-1.631548523902893,3.4339895248413086
1660249082.7337816,-1.6313844919204712,3.4340970516204834
1660249082.742004,-1.631182074546814,3.434190273284912
1660249082.753264,-1.6310725212097168,3.434281349182129
1660249082.761876,-1.630743145942688,3.434281587600708
1660249082.7719688,-1.6302545070648193,3.4343039989471436
1660249082.7756991,-1.6300157308578491,3.434340000152588
1660249082.783693,-1.6298794746398926,3.4344069957733154
1660249082.7920818,-1.629634976387024,3.4345524311065674
1660249082.8032935,-1.6293069124221802,3.434687852859497
1660249082.8119283,-1.6286643743515015,3.4348018169403076
1660249082.8215945,-1.6281931400299072,3.434896469116211
1660249082.8251796,-1.6280993223190308,3.4351420402526855
1660249082.833053,-1.6276804208755493,3.4352121353149414
1660249082.8414388,-1.6274795532226562,3.4354729652404785
1660249082.8527713,-1.6273678541183472,3.435760021209717
1660249082.861344,-1.6270757913589478,3.4359493255615234
1660249082.8710299,-1.6267327070236206,3.4361181259155273
1660249082.8738582,-1.6263889074325562,3.4362800121307373
1660249082.883275,-1.6260693073272705,3.4363961219787598
1660249082.8912246,-1.625924825668335,3.4365646839141846
1660249082.9022355,-1.6257537603378296,3.436692953109741
1660249082.9113114,-1.6256603002548218,3.4368059635162354
1660249082.926734,-1.625524878501892,3.4368584156036377
1660249082.9357998,-1.6255254745483398,3.436932325363159
1660249082.943847,-1.625389575958252,3.4369125366210938
1660249082.953624,-1.6252596378326416,3.436819314956665
1660249082.9624238,-1.6250849962234497,3.4366583824157715
1660249082.9731367,-1.6250654458999634,3.436492919921875
1660249082.980832,-1.6249178647994995,3.4362003803253174
1660249082.988332,-1.624886393547058,3.435941696166992
1660249082.9957669,-1.624763011932373,3.4355556964874268
1660249083.002891,-1.624653935432434,3.4351308345794678
1660249083.0066438,-1.624863624572754,3.4348278045654297
1660249083.0113251,-1.6252059936523438,3.434607982635498
1660249083.0211554,-1.6253353357315063,3.434274435043335
1660249083.024337,-1.6256195306777954,3.4339752197265625
1660249083.0335238,-1.6254775524139404,3.433551788330078
1660249083.0414112,-1.6253550052642822,3.433098554611206
1660249083.0525062,-1.6253955364227295,3.4327962398529053
1660249083.0611746,-1.6252275705337524,3.4324440956115723
1660249083.0710506,-1.625082015991211,3.432131767272949
